yugipedia_page_id,konami_id,password,name,text,pendulum,comments
,12531,,￹EM￺엔터메이트￻ 콘,,,ruby data
,12532,,￹RR￺레이드 랩터즈￻－네이팜 드라고니어스,,,ruby data
,12533,,￹RR￺레이드 랩터즈￻－블레이드 버너 팔콘,,,ruby data
,12592,,￹EM￺엔터메이트￻ 윔 위치,,,ruby data
,12593,,￹EM￺엔터메이트￻ 올커버 히포,,,ruby data
,12594,,￹EM￺엔터메이트￻ 씰 일,,,ruby data
,12595,,￹EM￺엔터메이트￻ 체인지라프,,,ruby data
,12611,,진룡황 바하루스토스￹F￺퓨러￻,,,ruby data
,12619,,￹PSY￺싸이￻프레임 멀티스레더,,,ruby data
,12620,,그레이돌 슬라임￹Jr.￺주니어￻,,,ruby data
,12632,,초중첩자 사루토－￹B￺비￻,,,ruby data
,12644,,￹RUM￺랭크 업 매직￻－팬텀 나이츠 라운치,,,ruby data
,12647,,크리스탈￹P￺포텐셜￻,,,ruby data
,12664,,￹PSY￺싸이￻프레임 엑셀러레이터,,,ruby data
,12673,,￹EM￺엔터메이트￻ 핸사무라이거,,,ruby data
,12688,,￹SPYRAL￺스파이랄￻－댄디,,,ruby data
,12689,,￹SPYRAL￺스파이랄￻－지니어스,,,ruby data
,12690,,￹SPYRAL GEAR￺스파이랄 기어￻－드론,,,ruby data
,12691,,￹SPYRAL GEAR￺스파이랄 기어￻－빅 레드,,,ruby data
,12693,,￹EM￺엔터메이트￻ 레 벨맨,,,ruby data
,12698,,￹EM￺엔터메이트￻ 오드아이즈 메탈 크로우,,,ruby data
,12701,,￹EM￺엔터메이트￻ 골드 팽,,,ruby data
,12708,,￹D3￺디큐빅￻,,,ruby data
,12737,,￹EM￺엔터메이트￻ 리턴탕탕,,,ruby data
,12738,,￹EM￺엔터메이트￻ 다그 대거맨,,,ruby data
,12739,,￹EM￺엔터메이트￻ 래프메이커,,,ruby data
,12740,,￹SR￺스피드로이드￻－OMK껌,,,ruby data
,12741,,￹SR￺스피드로이드￻ 뱀부 호스,,,ruby data
,12742,,￹WW￺윈드 위치￻－아이스 벨,,,ruby data
,12743,,￹WW￺윈드 위치￻－스노우 벨,,,ruby data
,12754,,진룡황 리토스아지무￹D￺디재스터￻,,,ruby data
,12775,,￹WW￺윈드 위치￻－크리스탈 벨,,,ruby data
,12778,,￹WW￺윈드 위치￻－윈터 벨,,,ruby data
,12791,,￹RUM￺랭크 업 매직￻－사이퍼 어센션,,,ruby data
,12793,,조디악￹S￺싸인￻,,,ruby data
,12824,,"""￹RESORT￺리조트￻"" ￹STAFF￺스탭￻－차밍",,,ruby data
,12825,,￹SPYRAL￺스파이랄￻－그레이스,,,ruby data
,12826,,￹SPYRAL MISSION￺스파이랄 미션￻－강습,,,ruby data
,12827,,￹SPYRAL RESORT￺스파이랄 리조트￻,,,ruby data
,12829,,￹SR￺스피드로이드￻ 패싱글라이더,,,ruby data
,12861,,￹WW￺윈드 위치￻－글라스 벨,,,ruby data
,12862,,￹LL￺리리컬 루스키니아￻－리사이트 스털링,,,ruby data
,12863,,초중무사 다이－￹8￺하치￻,,,ruby data
,12868,,￹RR￺레이드 랩터즈￻－아스날 팔콘,,,ruby data
,12877,,￹SPYGAL￺스파이갤￻－미스티,,,ruby data
,12878,,￹SPYRAL￺스파이랄￻－터프니스,,,ruby data
,12879,,￹SPYRAL GEAR￺스파이랄 기어￻－멀티와이어,,,ruby data
,12880,,￹SPYRAL MISSION￺스파이랄 미션￻－탈환,,,ruby data
,12881,,￹EM￺엔터메이트￻ 바라드,,,ruby data
,12882,,￹EM￺엔터메이트￻ 바라쿠다,,,ruby data
,12883,,￹SR￺스피드로이드￻ 도미노버터플라이,,,ruby data
,12887,,{R·R·R(레이드 랩터즈 레플리카},,,ruby data
,12889,,￹ONi￺오니￻ 썬더,,,ruby data
,12915,,￹EM￺엔터메이트￻ 스카이 매지션,,,ruby data
,12916,,￹EM￺엔터메이트￻ 스카이 퓨필,,,ruby data
,12917,,￹EM￺엔터메이트￻ 레뷰 댄서,,,ruby data
,12918,,￹EM￺엔터메이트￻ 유골렘,,,ruby data
,12919,,￹EM￺엔터메이트￻ 드라고 리모라,,,ruby data
,12920,,￹SR￺스피드로이드￻ 비드로 도크로,,,ruby data
,12921,,￹SR￺스피드로이드￻ 아쿠마그네,,,ruby data
,12922,,￹SR￺스피드로이드￻ ￹56￺파이브식스￻프레인,,,ruby data
,12926,,￹LL￺리리컬 루스키니아￻－코발트 스패로,,,ruby data
,12927,,￹LL￺리리컬 루스키니아￻－사파이어 스왈로,,,ruby data
,12928,,￹LL￺리리컬 루스키니아￻－터쿼이즈 와블러,,,ruby data
,12929,,￹DD￺디디￻ 고스트,,,ruby data
,12934,,진룡도사 마제스티￹M￺메이든￻,,,ruby data
,12935,,진룡전사 이그니스￹H￺히트￻,,,ruby data
,12936,,진룡권사 다이너마이트￹K￺너클￻,,,ruby data
,12938,,진룡검황 마스터￹P￺피스￻,,,ruby data
,12943,,디지털 버그－￹LED￺레이디￻버그,,,ruby data
,12954,,￹EM￺엔터메이트￻ 개틀링구울,,,ruby data
,12955,,￹LL￺리리컬 루스키니아￻－인디펜던트 나이팅게일,,,ruby data
,12957,,￹LL￺리리컬 루스키니아￻－어셈블리 나이팅게일,,,ruby data
,12958,,￹RR￺레이드 랩터즈￻－에트랑제 팔콘,,,ruby data
,12959,,￹DDD￺디디디￻ 반석왕 다리우스,,,ruby data
,12960,,진룡황 ￹V.F.D.￺더 비스트￻,,,ruby data
,12967,,드래고닉￹D￺다이아그램￻,,,ruby data
,13012,,메가로스매셔￹X￺엑스￻,,,ruby data
,13016,,￹DDD￺디디디￻ 열화대왕 이그제큐티브 테무진,,,ruby data
,13017,,￹FNo.￺퓨처 넘버즈￻0 미래황 호프－퓨처 슬래시,,,ruby data
,13018,,￹RR￺레이드 랩터즈￻－레볼루션 팔콘－에어레이드,,,ruby data
,13025,,￹SPYRAL￺스파이랄￻－보텍스,,,ruby data
,13026,,￹SPYRAL GEAR￺스파이랄 기어￻－라스트 리조트,,,ruby data
,13027,,￹SPYRAL GEAR￺스파이랄 기어￻－엑스트라암즈,,,ruby data
,13028,,￹SPYRAL MISSION￺스파이랄 미션￻－구출,,,ruby data
,13031,,￹RAM￺램￻ 클라우더,,,ruby data
,13037,,￹EM￺엔터메이트￻ 카드 가드너,,,ruby data
,13056,,￹DD￺디디￻ 바이스 튜폰,,,ruby data
,13073,,￹Re:EX￺렉스￻,,,ruby data
,13079,,￹DDD￺디디디￻ 질풍대왕 이그제큐티브 알렉산더,,,ruby data
,13081,,￹DDD￺디디디￻ 노도대왕 이그제큐티브 시져,,,ruby data
,13121,,￹DDD￺디디디￻ 운명의 왕 제로 라플라스,,,ruby data
,13123,,￹DDD￺디디디￻ 초사위왕 퍼플리시 헬 아마게돈,,,ruby data
,13127,,￹EM￺엔터메이트￻ 오드아이즈 미노타우로스,,,ruby data
,13128,,￹EM￺엔터메이트￻ 오드아이즈 디졸버,,,ruby data
,13129,,￹EM￺엔터메이트￻ 오드아이즈 싱크론,,,ruby data
,13130,,￹EM￺엔터메이트￻ 오홍의 마술사,,,ruby data
,13132,,￹DDD￺디디디￻ 초사위왕 화이티스트 헬 아마게돈,,,ruby data
,13133,,￹DDD￺디디디￻ 초사위왕 다크니스 헬 아마게돈,,,ruby data
,13134,,초중무사 오타스－￹K￺케이￻,,,ruby data
,13135,,초중무사 코부－￹C￺씨￻,,,ruby data
,13136,,초중증귀 테츠도－￹O￺오￻,,,ruby data
,13139,,￹RR￺레이드 랩터즈￻－러더 스트릭스,,,ruby data
,13140,,￹RR￺레이드 랩터즈￻－파이널 포트리스 팔콘,,,ruby data
,13197,,￹ROM￺롬￻ 클라우디아,,,ruby data
,13213,,￹F.A.￺포뮬러 애슬리트￻ 소닉마이스터,,,ruby data
,13214,,￹F.A.￺포뮬러 애슬리트￻ 행온마하,,,ruby data
,13215,,￹F.A.￺포뮬러 애슬리트￻ 서킷 ￹GP￺그랑프리￻,,,ruby data
,13216,,￹F.A.￺포뮬러 애슬리트￻ 다운포스,,,ruby data
,13302,,￹V－LAN￺브이랜￻ 히드라,,,ruby data
,13304,,￹DDD￺디디디￻ 초시왕 제로 맥스웰,,,ruby data
,13366,,￹F.A.￺포뮬러 애슬리트￻ 윕크로서,,,ruby data
,13367,,￹F.A.￺포뮬러 애슬리트￻ 터보차저,,,ruby data
,13368,,￹F.A.￺포뮬러 애슬리트￻ 오프로드 ￹GP￺그랑프리￻,,,ruby data
,13369,,￹F.A.￺포뮬러 애슬리트￻ 피트스톱,,,ruby data
,13371,,￹SPYRAL￺스파이랄￻－더 더블헬릭스,,,ruby data
,13448,,￹GUY￺가이￻ 댄스,,,ruby data
,13530,,￹LAN￺랜￻ 포링쿠스,,,ruby data
,13532,,스모 스피릿 ￹YOKO－ZUNA￺요코즈나￻,,,ruby data
,13533,,가라데 스피릿 ￹KURO－OBI￺쿠로오비￻,,,ruby data
,13538,,￹F.A.￺포뮬러 애슬리트￻ 카네비게이터,,,ruby data
,13539,,￹F.A.￺포뮬러 애슬리트￻ 홈트랜스포터,,,ruby data
,13540,,￹F.A.￺포뮬러 애슬리트￻ 시티 ￹GP￺그랑프리￻,,,ruby data
,13541,,￹F.A.￺포뮬러 애슬리트￻ 셰이크다운,,,ruby data
,13700,,￹EM￺엔터메이트￻ 클레이브레이커,,,ruby data
,13702,,켄도 스피릿 ￹KAI－DEN￺카이덴￻,,,ruby data
,13709,,￹F.A.￺포뮬러 애슬리트￻ 다크니스마스터,,,ruby data
,13710,,￹F.A.￺포뮬러 애슬리트￻ 라이트닝마스터,,,ruby data
,13711,,￹F.A.￺포뮬러 애슬리트￻ 위너즈,,,ruby data
,13712,,￹F.A.￺포뮬러 애슬리트￻ 데드 히트,,,ruby data
,13713,,￹F.A.￺포뮬러 애슬리트￻ 오버 히트,,,ruby data
,13717,,￹SIMM￺심￻ 태블러스,,,ruby data
,13844,,빙고머신 ￹GO￺고￻! ￹GO￺고￻!,,,ruby data
,13852,,￹BF￺블랙 페더￻－풀아머드 윙,,,ruby data
,13853,,￹BF￺블랙 페더￻－독풍의 시문,,,ruby data
,13854,,￹BF￺블랙 페더￻－남풍의 아우스테르,,,ruby data
,13892,,샐러맨그레이트 ￹J￺잭￻재규어,,,ruby data
,13928,,다이너레슬러 킹 ￹T￺티￻렛슬,,,ruby data
,13949,,￹G￺자이언트￻ 볼파크,,,ruby data
,14051,,￹F.A.￺포뮬러 애슬리트￻ 샤이닝스타 ￹GT￺지티￻,,,ruby data
,14078,,캬시 이브 ￹L￺엘￻2,,,ruby data
,14086,,￹TG￺테크지너스￻ 스크류 서펜트,,,ruby data
,14087,,￹TG￺테크지너스￻ 부스터 랩토르,,,ruby data
,14088,,￹TG￺테크지너스￻ 탱크 러바,,,ruby data
,14116,,￹TG￺테크지너스￻ 스타 가디언,,,ruby data
,14127,,￹TG￺테크지너스￻ 트라이든트 런처,,,ruby data
,14148,,{NEXT(네오스페이스익스텐션},,,ruby data
,14197,,에일리언 솔저 ￹M￺마이티￻ / 프레임,,,ruby data
,14204,,￹DDD￺디디디￻ 심연왕 빌가메스,,,ruby data
,14205,,￹RR￺레이드 랩터즈￻－와이즈 스트릭스,,,ruby data
,14206,,￹HSR￺하이스피드로이드￻－￹GOM￺지오엠￻건,,,ruby data
,14207,,￹PSY￺싸이￻프레임로드 ￹Λ￺람다￻,,,ruby data
,14224,,￹EM￺엔터메이트￻ 스마일 매지션,,,ruby data
,14243,,샐러맨그레이트 ￹B￺비트￻바이슨,,,ruby data
,14262,,￹TG￺테크지너스￻ 할 버드 캐논 / 버스터,,,ruby data
,14280,,다이너레슬러 키메라 ￹T￺티￻렛슬,,,ruby data
,14286,,파이어월 ￹X￺엑시드￻ 드래곤,,,ruby data
,14337,,초중무사 카카－￹C￺씨￻,,,ruby data
,14339,,￹SR￺스피드로이드￻ 비다머신,,,ruby data
,14340,,￹SR￺스피드로이드￻ 헥사소서,,,ruby data
,14341,,￹EM￺엔터메이트￻ 크리보더,,,ruby data
,14346,,No.￹XX￺더블 엑스￻ 인피니티 다크호프,,,ruby data
,14366,,매지션 오브 블랙 카오스 ￹MAX￺맥스￻,,,ruby data
,14371,,￹Sin￺신￻ 크로스,,,ruby data
,14372,,￹Sin￺신￻ 셀렉터,,,ruby data
,14373,,￹Sin￺신￻ 튠,,,ruby data
,14379,,￹Sin￺신￻ 패러독스 기어,,,ruby data
,14380,,￹Sin￺신￻ 테리토리,,,ruby data
,14430,,￹HSR￺하이스피드로이드￻ 카이드레이크,,,ruby data
,14447,,￹EM￺엔터메이트￻ 턴트루퍼,,,ruby data
,14448,,￹DD￺디디￻ 아크,,,ruby data
,14453,,￹DMZ￺디엠제트￻ 드래곤,,,ruby data
,14487,,바렐로드 ￹X￺엑스차지￻ 드래곤,,,ruby data
,14559,,￹TG￺테크지너스￻ 기어 좀비,,,ruby data
,14560,,￹TG￺테크지너스￻ 드릴 피시,,,ruby data
,14561,,￹TG￺테크지너스￻ 메탈 스켈리턴,,,ruby data
,14567,,￹B·F￺비 포스￻－필중의 핀,,,ruby data
,14568,,￹B·F￺비 포스￻－추격의 다트,,,ruby data
,14569,,￹B·F￺비 포스￻－독침의 니들,,,ruby data
,14570,,￹B·F￺비 포스￻－연격의 트윈보우,,,ruby data
,14571,,￹B·F￺비 포스￻－속사의 알바레스트,,,ruby data
,14572,,￹B·F￺비 포스￻－영궁의 아즈사,,,ruby data
,14573,,￹B·F￺비 포스￻－돌격의 보우제,,,ruby data
,14574,,￹B·F￺비 포스￻－항마궁의 하마,,,ruby data
,14575,,￹B·F￺비 포스￻－결전의 빅 발리스타,,,ruby data
,14625,,바렐로드 ￹F￺퓨리어스￻ 드래곤,,,ruby data
,14708,,￹GO￺고￻－￹DDD￺디디디￻ 신령왕 제로갓 레이지,,,ruby data
,14737,,￹EM￺엔터메이트￻ 미스 디렉터,,,ruby data
,14739,,￹DD￺디디￻ 이블,,,ruby data
,14810,,피카리￹＠￺앳￻이그니스터,,,ruby data
,14811,,부르르￹＠￺앳￻이그니스터,,,ruby data
,14812,,드용￹＠￺앳￻이그니스터,,,ruby data
,14813,,아치치￹＠￺앳￻이그니스터,,,ruby data
,14814,,히야리￹＠￺앳￻이그니스터,,,ruby data
,14815,,드싱￹＠￺앳￻이그니스터,,,ruby data
,14816,,덩요리보￹＠￺앳￻이그니스터,,,ruby data
,14843,,워터 리바이어던￹＠￺앳￻이그니스터,,,ruby data
,14850,,어스 골렘￹＠￺앳￻이그니스터,,,ruby data
,14851,,윈드페가수스￹＠￺앳￻이그니스터,,,ruby data
,14853,,라이트드래곤￹＠￺앳￻이그니스터,,,ruby data
,14854,,다크나이트￹＠￺앳￻이그니스터,,,ruby data
,14855,,파이어피닉스￹＠￺앳￻이그니스터,,,ruby data
,14859,,이그니스터 ￹Ai￺아이￻랜드,,,ruby data
,14860,,￹Ai￺아이￻우치,,,ruby data
,14861,,￹Ai￺아이￻들링 본,,,ruby data
,14862,,￹Ai￺아이￻러브 융합,,,ruby data
,14863,,￹Ai￺아이￻의 의식,,,ruby data
,14878,,￹Ai￺아이￻섀도우,,,ruby data
,14921,,주바바 반초－￹GC￺가가가 코트￻,,,ruby data
,14921,,도도도 드워프－￹GG￺고고고 글로브￻,,,ruby data
,14925,,￹EM￺엔터메이트￻ 천공의 마술사,,,ruby data
,14927,,￹EM￺엔터메이트￻ 팝업,,,ruby data
,14956,,슈팅 스타 드래곤 ￹TG￺테크지너스￻－￹EX￺익스팬션￻,,,ruby data
,14958,,￹FNo.￺퓨처 넘버즈￻0 미래용황 호프,,,ruby data
,14961,,￹DDD￺디디디￻ 사구왕 바이스 레퀴엠,,,ruby data
,14989,,샐러맨그레이트 제브로이드￹X￺엑스￻,,,ruby data
,15033,,프록시 ￹F￺에프￻ 매지션,,,ruby data
,15036,,디 어라이벌 사이버스￹＠￺앳￻이그니스터,,,ruby data
,15042,,￹Ai￺아이￻－콘택트,,,ruby data
,15059,,￹Ai￺아이￻－￹Q￺큐￻,,,ruby data
,15134,,굿사리￹＠￺앳￻이그니스터,,,ruby data
,15135,,갓치리￹＠￺앳￻이그니스터,,,ruby data
,15179,,￹SR￺스피드로이드￻ 블록큰롤,,,ruby data
,15180,,￹SR￺스피드로이드￻ 카르터보,,,ruby data
,15181,,￹DD￺디디￻ 도그,,,ruby data
,15377,,￹Sin￺신￻ 패러다임 드래곤,,,ruby data
,15379,,￹CNo.￺카오스 넘버즈￻1 게이트 오브 카오스 누메론－시뉴니아,,,ruby data
,15483,,￹RR￺레이드 랩터즈￻－힐 이글,,,ruby data
,15484,,￹RR￺레이드 랩터즈￻－스트랭글 레이니어스,,,ruby data
,15497,,￹U.A.￺울트라 애슬리트￻ 리베로 스파이커,,,ruby data
,15498,,￹U.A.￺울트라 애슬리트￻ 플레잉 매니저,,,ruby data
,15530,,￹RUM￺랭크 업 매직￻－팬텀 포스,,,ruby data
,15540,,￹U.A.￺울트라 애슬리트￻ 하이퍼 스타디움,,,ruby data
,15541,,￹U.A.￺울트라 애슬리트￻ 락커 룸,,,ruby data
,15548,,￹RR￺레이드 랩터즈￻－팬텀 클로,,,ruby data
,15555,,￹U.A.￺울트라 애슬리트￻ 맨 오브 더 매치,,,ruby data
,15624,,￹Live☆Twin￺라이브트윈￻ 키스킬,,,ruby data
,15625,,￹Live☆Twin￺라이브트윈￻ 리일라,,,ruby data
,15626,,￹Evil★Twin￺이빌트윈￻ 키스킬,,,ruby data
,15627,,￹Evil★Twin￺이빌트윈￻ 리일라,,,ruby data
,15628,,￹Evil★Twins￺이빌트윈스￻ 키스킬 리일라,,,ruby data
,15629,,￹Live☆Twin￺라이브트윈￻ 엔트런스,,,ruby data
,15630,,￹Live☆Twin￺라이브트윈￻ 채널,,,ruby data
,15632,,￹Evil★Twin￺이빌트윈￻ 챌린지,,,ruby data
,15633,,￹Evil★Twin￺이빌트윈￻ 이지게임,,,ruby data
,15634,,￹Evil★Twin￺이빌트윈￻ 프레젠트,,,ruby data
,15702,,￹S－Force￺시큐리티 포스￻ 난파소야환,,,ruby data
,15703,,￹S－Force￺시큐리티 포스￻ 프로페서 ￹Ϝ￺디감마￻,,,ruby data
,15704,,￹S－Force￺시큐리티 포스￻ 오리피스,,,ruby data
,15705,,￹S－Force￺시큐리티 포스￻ 그라비티노,,,ruby data
,15706,,￹S－Force￺시큐리티 포스￻ 플라＝티나,,,ruby data
,15707,,￹WW￺윈드 위치￻－블리자드 벨,,,ruby data
,15708,,￹WW￺윈드 위치￻－프리즈 벨,,,ruby data
,15719,,￹Live☆Twin￺라이브트윈￻ 리일라 트리트,,,ruby data
,15734,,￹WW￺윈드 위치￻－다이아몬드 벨,,,ruby data
,15739,,￹S－Force￺시큐리티 포스￻ 저스티파이,,,ruby data
,15748,,￹S－Force￺시큐리티 포스￻ 브릿지헤드,,,ruby data
,15749,,￹S－Force￺시큐리티 포스￻ 쇼다운,,,ruby data
,15750,,￹WW￺윈드 위치￻의 방울 소리,,,ruby data
,15762,,￹S－Force￺시큐리티 포스￻ 스페시멘,,,ruby data
,15769,,￹E.M.R.￺엘렉트로 마그네틱 레일건￻,,,ruby data
,15962,,￹ZW￺제알 웨폰￻－페가수스 트윈 세이버,,,ruby data
,15963,,￹ZS￺제알 서버스￻－암즈 세이지,,,ruby data
,15964,,￹ZS￺제알 서버스￻－어센드 세이지,,,ruby data
,15967,,어메이즈먼트 어드미니스트레이터 ＜￹∀rlechino￺아를레키노￻＞,,,ruby data
,15968,,어메이즈먼트 앰배서더 ＜￹Bufo￺부포￻＞,,,ruby data
,15969,,어메이즈먼트 어텐던트＜￹Comica￺코미카￻＞,,,ruby data
,15972,,단마리￹＠￺앳￻이그니스터,,,ruby data
,15975,,￹S－Force￺시큐리티 포스￻ 도그 태그,,,ruby data
,15976,,￹S－Force￺시큐리티 포스￻ 에지 레이저,,,ruby data
,15978,,￹Live☆Twin￺라이브트윈￻ 키스킬 프로스트,,,ruby data
,16001,,￹ZW￺제알 웨폰￻－드래고닉 할 버드,,,ruby data
,16006,,다크인펀트￹＠￺앳￻이그니스터,,,ruby data
,16011,,￹RUM￺랭크 업 매직￻－제알 포스,,,ruby data
,16021,,메구리－￹Ai￺아이￻－,,,ruby data
,16022,,유우－￹Ai￺아이￻－,,,ruby data
,16032,,￹A・∀・CC￺어메이즈 어트랙션 싸이크론코스터￻,,,ruby data
,16033,,￹A・∀・WW￺어메이즈 어트랙션 원더휠￻,,,ruby data
,16034,,￹A・∀・MM￺어메이즈 어트랙션 마제스틱마네주￻,,,ruby data
,16035,,￹A・∀・RR￺어메이즈 어트랙션 라피도레이싱￻,,,ruby data
,16036,,￹A・∀・HH￺어메이즈 어트랙션 호러하우스￻,,,ruby data
,16037,,하타시－￹Ai￺아이￻－,,,ruby data
,16038,,￹S－Force￺시큐리티 포스￻ 체이스,,,ruby data
,16209,,어메이즈먼트 어시스턴트 ＜￹Delia￺딜라이아￻＞,,,ruby data
,16213,,인공지능 ￹ME￺메￻－￹PSY￺싸이￻－￹YA￺야￻,,,ruby data
,16251,,￹Live☆Twin￺라이브트윈￻ 트러블상,,,ruby data
,16265,,￹A・∀・VV￺어메이즈 어트랙션 뱅키시바이킹￻,,,ruby data
,16274,,맞찌르￹GUY￺가이￻,,,ruby data
,16376,,￹SR￺스피드로이드￻ 취지 동자,,,ruby data
,16377,,￹SR￺스피드로이드￻ 매직하운드,,,ruby data
,16378,,￹HSR￺하이스피드로이드￻ 코르크－￹10￺열￻,,,ruby data
,16380,,￹HSR￺하이스피드로이드￻ / ￹CW￺클리어윙￻ 라이더,,,ruby data
,16381,,￹SR￺스피드로이드￻ 룰렛,,,ruby data
,16382,,￹SR￺스피드로이드￻ 듀플리게이트,,,ruby data
,16390,,￹LL￺리리컬 루스키니아￻－베릴 카나리,,,ruby data
,16391,,￹LL￺리리컬 루스키니아￻－셀레스트 와그테일,,,ruby data
,16392,,￹LL￺리리컬 루스키니아￻－앙상블루 로빈,,,ruby data
,16393,,￹LL￺리리컬 루스키니아￻－프롬 슬래시,,,ruby data
,16394,,￹LL￺리리컬 루스키니아￻－버드 콜,,,ruby data
,16395,,￹LL￺리리컬 루스키니아￻－버드 성역,,,ruby data
,16396,,￹LL￺리리컬 루스키니아￻－비익의 려조,,,ruby data
,16419,,￹ZW￺제알 웨폰￻－실피드 윙,,,ruby data
,16420,,￹ZS￺제알 서버스￻－우로보로스 세이지,,,ruby data
,16429,,￹SR￺스피드로이드￻ 스크래치,,,ruby data
,16430,,￹LL￺리리컬 루스키니아￻－버드 스트라이크,,,ruby data
,16435,,키－￹Ai￺아이￻－,,,ruby data
,16436,,￹Ai￺아이￻－쇼,,,ruby data
,16472,,￹ZS￺제알 서버스￻－호프 세이지,,,ruby data
,16473,,￹HRUM￺하이퍼 랭크 업 매직￻－토피아 포스,,,ruby data
,16522,,바렐로드 ￹R￺라이엇￻ 드래곤,,,ruby data
,16537,,￹Evil★Twin's￺이빌트윈스￻ 트러블 써니,,,ruby data
,16627,,￹D·D·D￺디퍼런트 디멘션 더비￻,,,ruby data
,16724,,￹Uk￺우키요에￻－￹P.U.N.K.￺펑크￻ 샤라쿠사이,,,ruby data
,16725,,￹Ga￺가가쿠￻－￹P.U.N.K.￺펑크￻ 와곤,,,ruby data
,16726,,￹Jo￺조루리￻－￹P.U.N.K.Mme.￺펑크마담￻ 스파이더,,,ruby data
,16727,,￹No￺노￻－￹P.U.N.K.￺펑크￻ 세아민,,,ruby data
,16728,,￹No￺노￻－￹P.U.N.K.￺펑크￻ 폭시 튠,,,ruby data
,16729,,￹No￺노￻－￹P.U.N.K.￺펑크￻ 오우거 넘버,,,ruby data
,16730,,￹Uk￺우키요에￻－￹P.U.N.K.￺펑크￻ 카프 라이징,,,ruby data
,16731,,￹Uk￺우키요에￻－￹P.U.N.K.￺펑크￻ 어메이징 드래곤,,,ruby data
,16732,,￹Ga￺가가쿠￻－￹P.U.N.K.￺펑크￻ 와일드 피킹,,,ruby data
,16733,,￹Ga￺가가쿠￻－￹P.U.N.K.￺펑크￻ 크러시 비트,,,ruby data
,16734,,￹Jo￺조루리￻－￹P.U.N.K.￺펑크￻ 데인저러스 가부,,,ruby data
,16735,,￹Jo￺조루리￻－￹P.U.N.K.￺펑크￻ 나시와리 서프라이즈,,,ruby data
,16818,,￹DD￺디디￻ 그리폰,,,ruby data
,16821,,￹S－Force￺시큐리티 포스￻ 라프스웰,,,ruby data
,16822,,￹S－Force￺시큐리티 포스￻ 레트로액티브,,,ruby data
,16849,,￹DDD￺디디디￻ 사치왕 데스 마키나,,,ruby data
,16880,,￹DDD￺디디디￻ 헤드헌트,,,ruby data
,17033,,섬술병기－￹H.A.M.P.￺햄프￻,,,ruby data
,17042,,￹CX￺카오스 엑시즈￻－네필 어사일럼 카오스 나이트,,,ruby data
,17109,,￹EM￺엔터메이트￻ 오드아이즈 버틀러,,,ruby data
,17110,,￹EM￺엔터메이트￻ 오드아이즈 불릿,,,ruby data
,17111,,￹EM￺엔터메이트￻ 바록크리보,,,ruby data
,17112,,￹EM￺엔터메이트￻ 클래식크리보,,,ruby data
,17113,,￹EM￺엔터메이트￻ 젠틀루드,,,ruby data
,17114,,￹EM￺엔터메이트￻ 레이디앙쥬,,,ruby data
,17127,,￹H·C￺히로익 챌린저￻ 너클 나이프,,,ruby data
,17128,,￹H·C￺히로익 챌린저￻ 모닝 스타,,,ruby data
,17134,,￹No￺노￻－￹P.U.N.K.￺펑크￻ 디어 노트,,,ruby data
,17155,,￹H－C￺히로익 챔피언￻ 크레이브솔리시,,,ruby data
,17156,,￹H－C￺히로익 챔피언￻ 야릉그레이프,,,ruby data
,17163,,￹EXP￺엑스트라 펜듈럼￻,,,ruby data
,17190,,￹XX￺크로스 엑스￻ 클루전,,,ruby data
,17191,,￹Vivid￺비비드￻ ￹Tail￺테일￻,,,ruby data
,17232,,리브로맨서 ￹G￺기크￻보이,,,ruby data
,17245,,소울에너지 ￹MAX￺맥스￻!!,,,ruby data
,17247,,￹Wake￺웨이크￻ ￹Up￺업￻ ￹Your￺유어￻ 엘리멘틀 히어로,,,ruby data
,17258,,￹EM￺엔터메이트￻ 희대의 듀얼리스트,,,ruby data
,17260,,￹Battle￺배틀￻ ￹Royal￺로얄￻ ￹Mode￺모드￻－￹Joining￺조이닝￻,,,ruby data
,17262,,￹Into￺인투￻ ￹the￺더￻ {VRAINS(브레인즈)!},,,ruby data
,17351,,밸리언츠￹B￺버스터￻－바론,,,ruby data
,17352,,밸리언츠￹V￺볼티지￻－바이칸트,,,ruby data
,17353,,밸리언츠￹M￺매드￻－마키스,,,ruby data
,17354,,밸리언츠￹D￺도미네이터￻－듀크,,,ruby data
,17356,,밸리언츠￹G￺제네시스￻－그랑듀크,,,ruby data
,17357,,￹VV￺밸리언츠＝워￻~시작의 땅~,,,ruby data
,17358,,￹VV￺밸리언츠＝월드￻－진라만상,,,ruby data
,17359,,￹VV￺밸리언츠＝월드￻－쾨니히 비센,,,ruby data
,17389,,￹C￺씨￻전장의 지휘관 코로넬,,,ruby data
,17448,,￹P.U.N.K.￺펑크￻￹JAM￺잼￻ 드래곤 드라이브,,,ruby data
,17453,,￹EN￺이엔느￻－인게이지 네오스페이스,,,ruby data
,17456,,￹EN￺이엔느￻ 웨이브,,,ruby data
,17467,,￹P.U.N.K.￺펑크￻￹JAM￺잼￻ 익스트림 세션,,,ruby data
,17479,,￹A・∀・TT￺어메이즈 어트랙션 스릴트레인￻,,,ruby data
,17596,,￹D￺디포머￻·텔레폰,,,ruby data
,17598,,￹D￺디포머￻·스캐넌,,,ruby data
,17599,,￹D￺디포머￻·이어폰,,,ruby data
